case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
base,54.62890625,54.62890625,0.0,3,,,,,,,,,,,,
base,114.9140625,114.9140625,0.0,3,,,,,,,,,,,,
base,125.05859375,125.05859375,0.0,3,,,,,,,,,,,,
base,95.6953125,95.6953125,0.0,3,,,,,,,,,,,,
base,85.8203125,85.8203125,0.0,3,,,,,,,,,,,,
base,85.9140625,85.9140625,0.0,3,,,,,,,,,,,,
base,95.90625,95.90625,0.0,3,,,,,,,,,,,,
base,116.02734375,116.02734375,0.0,3,,,,,,,,,,,,
base,96.25,96.25,0.0,3,,,,,,,,,,,,
base,96.25,96.25,0.0,3,,,,,,,,,,,,
base,96.30859375,96.30859375,0.0,3,,,,,,,,,,,,
base,96.2890625,96.2890625,0.0,3,,,,,,,,,,,,
base,116.4140625,116.4140625,0.0,3,,,,,,,,,,,,
base,96.640625,96.640625,0.0,3,,,,,,,,,,,,
base,96.71875,96.71875,0.0,3,,,,,,,,,,,,
base,96.71875,96.71875,0.0,3,,,,,,,,,,,,
base,96.8125,96.8125,0.0,3,,,,,,,,,,,,
base,96.90625,96.90625,0.0,3,,,,,,,,,,,,
base,137.0,137.0,0.0,3,,,,,,,,,,,,
base,136.984375,136.984375,0.0,3,,,,,,,,,,,,
base,137.17578125,137.17578125,0.0,3,,,,,,,,,,,,
base,87.17578125,87.17578125,0.0,3,,,,,,,,,,,,
base,97.17578125,97.17578125,0.0,3,,,,,,,,,,,,
base,97.1015625,97.1015625,0.0,3,,,,,,,,,,,,
base,117.2265625,117.2265625,0.0,3,,,,,,,,,,,,
base,97.45703125,97.45703125,0.0,3,,,,,,,,,,,,
base,127.4140625,127.4140625,0.0,3,,,,,,,,,,,,
base,117.4140625,117.4140625,0.0,3,,,,,,,,,,,,
base,127.52734375,127.52734375,0.0,3,,,,,,,,,,,,
base,127.61328125,127.61328125,0.0,3,,,,,,,,,,,,
base,137.8359375,137.8359375,0.0,3,,,,,,,,,,,,
base,137.83203125,137.83203125,0.0,3,,,,,,,,,,,,
base,138.02734375,138.02734375,0.0,3,,,,,,,,,,,,
base,98.02734375,98.02734375,0.0,3,,,,,,,,,,,,
base,108.02734375,108.02734375,0.0,3,,,,,,,,,,,,
base,107.9765625,107.9765625,0.0,3,,,,,,,,,,,,
base,128.10546875,128.10546875,0.0,3,,,,,,,,,,,,
base,128.21484375,128.21484375,0.0,3,,,,,,,,,,,,
base,128.30859375,128.30859375,0.0,3,,,,,,,,,,,,
base,118.30859375,118.30859375,0.0,3,,,,,,,,,,,,
base,128.4296875,128.4296875,0.0,3,,,,,,,,,,,,
base,128.5078125,128.5078125,0.0,3,,,,,,,,,,,,
base,138.75,138.75,0.0,3,,,,,,,,,,,,
base,138.74609375,138.74609375,0.0,3,,,,,,,,,,,,
base,138.91796875,138.91796875,0.0,3,,,,,,,,,,,,
base,98.91796875,98.91796875,0.0,3,,,,,,,,,,,,
base,108.91796875,108.91796875,0.0,3,,,,,,,,,,,,
base,108.8671875,108.8671875,0.0,3,,,,,,,,,,,,
base,128.99609375,128.99609375,0.0,3,,,,,,,,,,,,
base,129.1015625,129.1015625,0.0,3,,,,,,,,,,,,
base,129.1953125,129.1953125,0.0,3,,,,,,,,,,,,
base,119.1953125,119.1953125,0.0,3,,,,,,,,,,,,
