case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
size 1,207.98828125,207.98828125,0.0,5,,,,,,,,,,,,
size 3,207.98828125,207.98828125,0.0,5,,,,,,,,,,,,
size 5,207.98828125,207.98828125,0.0,6,,,,,,,,,,,,
size 7,207.98828125,207.98828125,0.0,5,,,,,,,,,,,,
size 9,207.98828125,207.98828125,0.0,5,,,,,,,,,,,,
size 1,207.98828125,207.98828125,0.0,6,,,,,,,,,,,,
size 3,207.98828125,207.98828125,0.0,5,,,,,,,,,,,,
size 5,217.86328125,227.703125,9.83984375,5,,,,,,,,,,,,
size 7,217.86328125,227.98828125,10.125,5,,,,,,,,,,,,
size 9,267.98828125,303.0546875,35.06640625,5,,,,,,,,,,,,
size 1,287.86328125,287.86328125,0.0,5,,,,,,,,,,,,
size 3,277.86328125,287.86328125,10.0,5,,,,,,,,,,,,
size 5,267.98828125,267.98828125,0.0,5,,,,,,,,,,,,
size 7,267.98828125,267.98828125,0.0,5,,,,,,,,,,,,
size 9,267.98828125,267.98828125,0.0,5,,,,,,,,,,,,
size 1,267.98828125,267.98828125,0.0,5,,,,,,,,,,,,
size 3,268.05078125,268.05078125,0.0,5,,,,,,,,,,,,
size 5,268.1171875,268.1171875,0.0,5,,,,,,,,,,,,
size 7,218.22265625,268.22265625,50.0,6,,,,,,,,,,,,
size 9,218.22265625,218.22265625,0.0,5,,,,,,,,,,,,
size 1,218.22265625,218.22265625,0.0,5,,,,,,,,,,,,
size 3,218.22265625,218.22265625,0.0,5,,,,,,,,,,,,
size 5,228.3359375,248.83984375,20.50390625,5,,,,,,,,,,,,
size 7,258.4765625,268.3515625,9.875,6,,,,,,,,,,,,
size 9,288.4375,298.453125,10.015625,6,,,,,,,,,,,,
size 1,268.5859375,268.5859375,0.0,6,,,,,,,,,,,,
size 3,268.5859375,268.5859375,0.0,6,,,,,,,,,,,,
size 5,268.5859375,268.5859375,0.0,5,,,,,,,,,,,,
size 7,268.59765625,268.59765625,0.0,5,,,,,,,,,,,,
size 9,268.67578125,268.67578125,0.0,5,,,,,,,,,,,,
size 1,268.71484375,268.71484375,0.0,5,,,,,,,,,,,,
size 3,268.81640625,268.81640625,0.0,5,,,,,,,,,,,,
size 5,268.859375,268.859375,0.0,5,,,,,,,,,,,,
size 7,268.859375,268.86328125,0.00390625,5,,,,,,,,,,,,
size 9,268.95703125,268.98828125,0.03125,5,,,,,,,,,,,,
size 1,269.015625,269.03125,0.015625,5,,,,,,,,,,,,
size 3,269.109375,269.109375,0.0,5,,,,,,,,,,,,
size 5,269.21875,269.2578125,0.0390625,5,,,,,,,,,,,,
size 7,269.328125,269.328125,0.0,5,,,,,,,,,,,,
size 9,269.328125,269.328125,0.0,5,,,,,,,,,,,,
size 1,269.3359375,269.3359375,0.0,5,,,,,,,,,,,,
size 3,269.43359375,269.43359375,0.0,5,,,,,,,,,,,,
size 5,279.3515625,279.35546875,0.00390625,6,,,,,,,,,,,,
size 7,269.5859375,279.4609375,9.875,6,,,,,,,,,,,,
size 9,299.57421875,299.57421875,0.0,6,,,,,,,,,,,,
size 1,299.57421875,299.57421875,0.0,5,,,,,,,,,,,,
size 3,299.57421875,299.57421875,0.0,5,,,,,,,,,,,,
size 5,299.58203125,299.58203125,0.0,6,,,,,,,,,,,,
size 7,299.6640625,299.671875,0.0078125,6,,,,,,,,,,,,
size 9,299.77734375,309.6640625,9.88671875,6,,,,,,,,,,,,
size 1,309.87109375,309.875,0.00390625,5,,,,,,,,,,,,
size 3,270.109375,270.109375,0.0,7,,,,,,,,,,,,
size 5,270.109375,270.109375,0.0,5,,,,,,,,,,,,
size 7,270.109375,270.109375,0.0,6,,,,,,,,,,,,
size 9,270.1484375,270.1484375,0.0,6,,,,,,,,,,,,
size 1,270.20703125,270.20703125,0.0,5,,,,,,,,,,,,
size 3,270.296875,270.30078125,0.00390625,5,,,,,,,,,,,,
size 5,270.37890625,270.37890625,0.0,5,,,,,,,,,,,,
size 7,270.4921875,270.4921875,0.0,5,,,,,,,,,,,,
