case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
base,74.66796875,74.66796875,0.0,5,,,,,,,,,,,,
base,94.953125,104.83984375,9.88671875,6,,,,,,,,,,,,
base,115.109375,135.109375,20.0,5,,,,,,,,,,,,
base,145.0390625,148.2578125,3.21875,5,,,,,,,,,,,,
base,155.12109375,155.12109375,0.0,5,,,,,,,,,,,,
base,155.24609375,165.24609375,10.0,5,,,,,,,,,,,,
base,165.52734375,185.40234375,19.875,5,,,,,,,,,,,,
base,175.62109375,198.66796875,23.046875,5,,,,,,,,,,,,
base,215.640625,215.640625,0.0,5,,,,,,,,,,,,
base,95.640625,105.640625,10.0,5,,,,,,,,,,,,
base,95.640625,105.640625,10.0,6,,,,,,,,,,,,
base,145.6640625,145.6640625,0.0,6,,,,,,,,,,,,
base,155.8046875,155.8046875,0.0,6,,,,,,,,,,,,
base,156.0,165.875,9.875,6,,,,,,,,,,,,
base,166.015625,175.93359375,9.91796875,6,,,,,,,,,,,,
base,96.08203125,106.08203125,10.0,6,,,,,,,,,,,,
base,96.08203125,111.2890625,15.20703125,6,,,,,,,,,,,,
base,146.09375,146.09375,0.0,6,,,,,,,,,,,,
base,156.2109375,156.2109375,0.0,7,,,,,,,,,,,,
base,156.43359375,167.51171875,11.078125,5,,,,,,,,,,,,
base,156.58984375,156.58984375,0.0,5,,,,,,,,,,,,
base,96.46484375,106.46484375,10.0,6,,,,,,,,,,,,
base,96.46484375,106.46484375,10.0,6,,,,,,,,,,,,
base,126.65234375,126.65234375,0.0,6,,,,,,,,,,,,
base,136.64453125,136.64453125,0.0,5,,,,,,,,,,,,
base,136.8515625,156.9453125,20.09375,5,,,,,,,,,,,,
base,167.0,167.0,0.0,5,,,,,,,,,,,,
base,96.875,106.875,10.0,5,,,,,,,,,,,,
base,96.875,106.875,10.0,5,,,,,,,,,,,,
base,146.95703125,146.95703125,0.0,5,,,,,,,,,,,,
base,157.078125,157.078125,0.0,6,,,,,,,,,,,,
base,157.296875,167.171875,9.875,6,,,,,,,,,,,,
base,177.33203125,177.33203125,0.0,6,,,,,,,,,,,,
base,97.30078125,107.30078125,10.0,6,,,,,,,,,,,,
base,97.30078125,107.30078125,10.0,5,,,,,,,,,,,,
base,127.5234375,127.5234375,0.0,5,,,,,,,,,,,,
base,137.5078125,137.5078125,0.0,5,,,,,,,,,,,,
base,137.6796875,158.8984375,21.21875,5,,,,,,,,,,,,
base,167.88671875,167.88671875,0.0,5,,,,,,,,,,,,
base,97.76171875,107.76171875,10.0,5,,,,,,,,,,,,
base,97.78125,107.78125,10.0,5,,,,,,,,,,,,
base,147.859375,147.859375,0.0,5,,,,,,,,,,,,
base,157.99609375,157.99609375,0.0,5,,,,,,,,,,,,
base,158.171875,168.05859375,9.88671875,5,,,,,,,,,,,,
base,178.23046875,178.23046875,0.0,5,,,,,,,,,,,,
base,98.23046875,108.23046875,10.0,6,,,,,,,,,,,,
base,98.23046875,108.23046875,10.0,5,,,,,,,,,,,,
base,148.3125,148.3125,0.0,5,,,,,,,,,,,,
base,158.44140625,158.44140625,0.0,5,,,,,,,,,,,,
base,148.65234375,151.7421875,3.08984375,5,,,,,,,,,,,,
base,158.7578125,158.7578125,0.0,5,,,,,,,,,,,,
base,88.7578125,98.6328125,9.875,6,,,,,,,,,,,,
base,98.7578125,98.7578125,0.0,5,,,,,,,,,,,,
base,148.734375,148.734375,0.0,5,,,,,,,,,,,,
base,148.8515625,148.8515625,0.0,5,,,,,,,,,,,,
base,159.078125,178.81640625,19.73828125,5,,,,,,,,,,,,
base,179.1171875,179.1171875,0.0,6,,,,,,,,,,,,
base,99.140625,104.25390625,5.11328125,5,,,,,,,,,,,,
base,99.140625,109.921875,10.78125,5,,,,,,,,,,,,
base,149.1796875,149.1796875,0.0,5,,,,,,,,,,,,
base,159.29296875,159.29296875,0.0,6,,,,,,,,,,,,
base,159.515625,169.390625,9.875,5,,,,,,,,,,,,
base,179.54296875,179.54296875,0.0,5,,,,,,,,,,,,
base,99.57421875,100.23046875,0.65625,5,,,,,,,,,,,,
base,99.57421875,109.55078125,9.9765625,5,,,,,,,,,,,,
base,149.61328125,149.61328125,0.0,5,,,,,,,,,,,,
base,159.734375,159.734375,0.0,6,,,,,,,,,,,,
base,159.90625,169.796875,9.890625,6,,,,,,,,,,,,
base,179.984375,179.984375,0.0,6,,,,,,,,,,,,
base,99.984375,119.7890625,19.8046875,5,,,,,,,,,,,,
base,99.984375,109.984375,10.0,6,,,,,,,,,,,,
base,150.0625,150.0625,0.0,5,,,,,,,,,,,,
